Colombia,7,2023-05-17,16:16:01
Carlos E. Restrepo,3,2023-05-17,16:16:21
Colombia,6,2023-05-17,16:16:31
Carlos E. Restrepo,2,2023-05-17,16:16:31
Campus Nacional,9,2023-05-17,16:16:31
Suramericana,28,2023-05-17,16:16:41
Colombia,5,2023-05-17,16:16:41
Colombia,4,2023-05-17,16:17:11
Campus Nacional,8,2023-05-17,16:17:11
Campus Nacional,7,2023-05-17,16:17:41
Colombia,3,2023-05-17,16:19:31
Colombia,2,2023-05-17,16:20:21
Suramericana,27,2023-05-17,16:20:31
Campus Nacional,6,2023-05-17,16:20:51
Campus Nacional,5,2023-05-17,16:21:02
Suramericana,28,2023-05-17,16:21:22
Campus Nacional,6,2023-05-17,16:21:52
Carlos E. Restrepo,1,2023-05-17,16:22:31
Suramericana,29,2023-05-17,16:23:21
Campus Nacional,5,2023-05-17,16:23:51
Campus Nacional,6,2023-05-17,16:24:11
Campus Nacional,7,2023-05-17,16:24:21
Suramericana,30,2023-05-17,16:25:11
Suramericana,31,2023-05-17,16:25:51
Suramericana,30,2023-05-17,16:26:11
Campus Nacional,6,2023-05-17,16:26:51
Suramericana,31,2023-05-17,16:27:12
Campus Nacional,5,2023-05-17,16:27:12
Suramericana,32,2023-05-17,16:27:32
Campus Nacional,6,2023-05-17,16:27:52
Campus Nacional,5,2023-05-17,16:28:01
Suramericana,31,2023-05-17,16:28:31
Suramericana,30,2023-05-17,16:29:21
Colombia,3,2023-05-17,16:29:31
Suramericana,29,2023-05-17,16:29:51
Colombia,2,2023-05-17,16:29:51
Suramericana,28,2023-05-17,16:30:42
Suramericana,27,2023-05-17,16:31:21
Campus Nacional,4,2023-05-17,16:31:21
Carlos E. Restrepo,0,2023-05-17,16:31:41
Campus Nacional,3,2023-05-17,16:32:31
Suramericana,26,2023-05-17,16:33:02
Campus Nacional,2,2023-05-17,16:33:02
Suramericana,27,2023-05-17,16:33:32
Suramericana,28,2023-05-17,16:33:52
Colombia,3,2023-05-17,16:33:52
Colombia,2,2023-05-17,16:34:01
Suramericana,27,2023-05-17,16:34:31
Carlos E. Restrepo,1,2023-05-17,16:35:41
Colombia,3,2023-05-17,16:36:22
Campus Nacional,4,2023-05-17,16:36:42
Carlos E. Restrepo,2,2023-05-17,16:37:11
Carlos E. Restrepo,3,2023-05-17,16:37:51
Colombia,4,2023-05-17,16:38:11
Suramericana,26,2023-05-17,16:39:41
Carlos E. Restrepo,2,2023-05-17,16:39:51
Carlos E. Restrepo,3,2023-05-17,16:40:01
Suramericana,25,2023-05-17,16:40:11
Suramericana,26,2023-05-17,16:41:11
Suramericana,27,2023-05-17,16:41:21
Suramericana,28,2023-05-17,16:41:31
Suramericana,29,2023-05-17,16:44:22
Colombia,5,2023-05-17,16:44:52
Campus Nacional,3,2023-05-17,16:45:21
Colombia,4,2023-05-17,16:45:31
Carlos E. Restrepo,2,2023-05-17,16:47:02
Suramericana,28,2023-05-17,16:47:12
Campus Nacional,2,2023-05-17,16:47:22
Suramericana,29,2023-05-17,16:47:42
Campus Nacional,1,2023-05-17,16:48:11
Suramericana,28,2023-05-17,16:48:21
Colombia,5,2023-05-17,16:48:21
Suramericana,29,2023-05-17,16:48:41
Carlos E. Restrepo,1,2023-05-17,16:50:11
Carlos E. Restrepo,2,2023-05-17,16:50:21
Suramericana,28,2023-05-17,16:53:02
Carlos E. Restrepo,1,2023-05-17,16:53:42
Colombia,4,2023-05-17,16:54:41
Colombia,3,2023-05-17,16:55:41
Colombia,2,2023-05-17,16:56:11
Carlos E. Restrepo,2,2023-05-17,16:56:11
Campus Nacional,4,2023-05-17,16:56:11
Campus Nacional,13,2023-05-17,16:56:21
Carlos E. Restrepo,1,2023-05-17,16:56:41
Campus Nacional,12,2023-05-17,16:56:41
Suramericana,29,2023-05-17,16:56:51
Campus Nacional,11,2023-05-17,16:56:51
Campus Nacional,12,2023-05-17,16:57:01
Campus Nacional,11,2023-05-17,16:57:11
Campus Nacional,10,2023-05-17,16:57:21
Campus Nacional,9,2023-05-17,16:58:01
Suramericana,30,2023-05-17,16:58:11
Campus Nacional,8,2023-05-17,16:58:21
Campus Nacional,9,2023-05-17,16:58:31
Campus Nacional,8,2023-05-17,16:58:41
Carlos E. Restrepo,2,2023-05-17,16:59:11
Campus Nacional,7,2023-05-17,16:59:31
Suramericana,29,2023-05-17,16:59:41
Campus Nacional,6,2023-05-17,17:00:11
Carlos E. Restrepo,1,2023-05-17,17:00:41
Campus Nacional,7,2023-05-17,17:01:01
Campus Nacional,8,2023-05-17,17:01:21
Colombia,3,2023-05-17,17:01:31
Suramericana,30,2023-05-17,17:01:41
Campus Nacional,7,2023-05-17,17:01:41
Suramericana,29,2023-05-17,17:02:01
Carlos E. Restrepo,2,2023-05-17,17:02:41
Carlos E. Restrepo,1,2023-05-17,17:02:51
Campus Nacional,6,2023-05-17,17:03:21
Suramericana,28,2023-05-17,17:03:51
Carlos E. Restrepo,0,2023-05-17,17:04:11
Suramericana,29,2023-05-17,17:04:21
Suramericana,28,2023-05-17,17:04:41
Campus Nacional,5,2023-05-17,17:05:21
Campus Nacional,6,2023-05-17,17:05:41
Campus Nacional,5,2023-05-17,17:05:51
Suramericana,29,2023-05-17,17:06:11
Campus Nacional,4,2023-05-17,17:06:11
Colombia,2,2023-05-17,17:06:21
Suramericana,30,2023-05-17,17:06:31
Campus Nacional,5,2023-05-17,17:06:31
Campus Nacional,4,2023-05-17,17:06:41
Suramericana,29,2023-05-17,17:06:51
Suramericana,28,2023-05-17,17:07:11
Suramericana,29,2023-05-17,17:07:31
Campus Nacional,3,2023-05-17,17:07:31
Suramericana,30,2023-05-17,17:08:12
Carlos E. Restrepo,1,2023-05-17,17:08:12
Campus Nacional,2,2023-05-17,17:08:12
Suramericana,29,2023-05-17,17:08:32
Colombia,3,2023-05-17,17:08:32
Campus Nacional,1,2023-05-17,17:08:32
Suramericana,30,2023-05-17,17:09:41
Colombia,2,2023-05-17,17:09:41
Suramericana,31,2023-05-17,17:10:01
Colombia,3,2023-05-17,17:10:01
Campus Nacional,2,2023-05-17,17:10:01
Campus Nacional,1,2023-05-17,17:10:11
Suramericana,30,2023-05-17,17:10:21
Colombia,4,2023-05-17,17:10:41
Colombia,3,2023-05-17,17:11:02
Suramericana,31,2023-05-17,17:11:32
Suramericana,30,2023-05-17,17:12:51
Suramericana,31,2023-05-17,17:13:22
Carlos E. Restrepo,2,2023-05-17,17:13:22
Colombia,4,2023-05-17,17:15:01
Colombia,3,2023-05-17,17:15:21
Suramericana,30,2023-05-17,17:15:31
Campus Nacional,2,2023-05-17,17:15:31
Suramericana,31,2023-05-17,17:15:41
Colombia,4,2023-05-17,17:15:41
Campus Nacional,1,2023-05-17,17:15:41
Suramericana,30,2023-05-17,17:16:01
Colombia,5,2023-05-17,17:16:21
Colombia,4,2023-05-17,17:16:31
Carlos E. Restrepo,3,2023-05-17,17:16:51
Suramericana,31,2023-05-17,17:17:31
Suramericana,32,2023-05-17,17:17:51
Suramericana,31,2023-05-17,17:18:11
Suramericana,30,2023-05-17,17:18:31
Colombia,5,2023-05-17,17:18:31
Suramericana,31,2023-05-17,17:18:51
Suramericana,30,2023-05-17,17:19:11
Carlos E. Restrepo,4,2023-05-17,17:19:11
Suramericana,29,2023-05-17,17:19:51
Suramericana,28,2023-05-17,17:21:41
Suramericana,27,2023-05-17,17:22:21
Carlos E. Restrepo,5,2023-05-17,17:23:21
Colombia,6,2023-05-17,17:23:41
Suramericana,28,2023-05-17,17:24:02
Suramericana,29,2023-05-17,17:24:12
Suramericana,28,2023-05-17,17:24:22
Suramericana,27,2023-05-17,17:24:52
Suramericana,28,2023-05-17,17:25:11
Colombia,5,2023-05-17,17:26:21
Colombia,4,2023-05-17,17:26:51
Campus Nacional,2,2023-05-17,17:26:51
Campus Nacional,1,2023-05-17,17:27:02
Colombia,5,2023-05-17,17:27:22
Carlos E. Restrepo,6,2023-05-17,17:27:22
Suramericana,27,2023-05-17,17:28:41
Suramericana,28,2023-05-17,17:29:01
Suramericana,27,2023-05-17,17:30:11
Carlos E. Restrepo,5,2023-05-17,17:30:51
Carlos E. Restrepo,4,2023-05-17,17:31:11
Suramericana,26,2023-05-17,17:31:21
Colombia,4,2023-05-17,17:31:41
Suramericana,25,2023-05-17,17:33:01
Suramericana,26,2023-05-17,17:33:21
Suramericana,25,2023-05-17,17:33:41
Suramericana,26,2023-05-17,17:34:01
Colombia,5,2023-05-17,17:34:31
Suramericana,25,2023-05-17,17:34:41
Colombia,6,2023-05-17,17:34:41
Suramericana,24,2023-05-17,17:35:02
Carlos E. Restrepo,5,2023-05-17,17:35:12
Colombia,5,2023-05-17,17:35:32
Suramericana,23,2023-05-17,17:35:42
Colombia,4,2023-05-17,17:35:42
Suramericana,24,2023-05-17,17:35:52
Suramericana,25,2023-05-17,17:36:11
Colombia,3,2023-05-17,17:36:11
Suramericana,24,2023-05-17,17:36:21
Suramericana,23,2023-05-17,17:36:41
Suramericana,22,2023-05-17,17:37:11
Suramericana,21,2023-05-17,17:37:31
Suramericana,22,2023-05-17,17:37:51
Colombia,4,2023-05-17,17:37:51
Suramericana,23,2023-05-17,17:38:02
Colombia,5,2023-05-17,17:38:12
Carlos E. Restrepo,4,2023-05-17,17:38:12
Colombia,4,2023-05-17,17:38:42
Colombia,3,2023-05-17,17:39:01
Colombia,4,2023-05-17,17:39:31
Suramericana,22,2023-05-17,17:40:01
Colombia,3,2023-05-17,17:40:01
Colombia,4,2023-05-17,17:41:01
Suramericana,21,2023-05-17,17:41:51
Suramericana,22,2023-05-17,17:42:31
Suramericana,21,2023-05-17,17:42:41
Suramericana,20,2023-05-17,17:43:11
Colombia,3,2023-05-17,17:43:11
Colombia,4,2023-05-17,17:43:21
Suramericana,19,2023-05-17,17:43:41
Suramericana,18,2023-05-17,17:44:01
Suramericana,19,2023-05-17,17:44:21
Colombia,3,2023-05-17,17:45:01
Carlos E. Restrepo,3,2023-05-17,17:45:01
Colombia,4,2023-05-17,17:45:21
Carlos E. Restrepo,2,2023-05-17,17:45:21
Campus Nacional,2,2023-05-17,17:45:41
Carlos E. Restrepo,3,2023-05-17,17:45:51
Campus Nacional,1,2023-05-17,17:45:51
Colombia,5,2023-05-17,17:46:01
Carlos E. Restrepo,2,2023-05-17,17:46:01
Suramericana,20,2023-05-17,17:46:11
Carlos E. Restrepo,3,2023-05-17,17:46:11
Colombia,4,2023-05-17,17:46:21
Suramericana,19,2023-05-17,17:46:31
Colombia,3,2023-05-17,17:47:01
Campus Nacional,2,2023-05-17,17:47:01
Colombia,4,2023-05-17,17:47:11
Colombia,3,2023-05-17,17:47:21
Campus Nacional,1,2023-05-17,17:47:31
Suramericana,20,2023-05-17,17:47:41
Colombia,4,2023-05-17,17:48:51
Carlos E. Restrepo,2,2023-05-17,17:48:51
Colombia,3,2023-05-17,17:49:11
Carlos E. Restrepo,1,2023-05-17,17:49:41
Campus Nacional,2,2023-05-17,17:49:41
Carlos E. Restrepo,2,2023-05-17,17:50:11
Campus Nacional,1,2023-05-17,17:50:11
Carlos E. Restrepo,1,2023-05-17,17:50:21
Suramericana,19,2023-05-17,17:50:41
Carlos E. Restrepo,2,2023-05-17,17:50:41
Carlos E. Restrepo,1,2023-05-17,17:50:51
Campus Nacional,2,2023-05-17,17:51:22
Campus Nacional,1,2023-05-17,17:51:42
Suramericana,20,2023-05-17,17:52:01
Suramericana,21,2023-05-17,17:52:31
Colombia,4,2023-05-17,17:52:31
Suramericana,20,2023-05-17,17:53:01
Carlos E. Restrepo,0,2023-05-17,17:53:21
Suramericana,19,2023-05-17,17:53:41
Suramericana,20,2023-05-17,17:53:51
Carlos E. Restrepo,1,2023-05-17,17:53:51
Colombia,3,2023-05-17,17:54:01
Colombia,4,2023-05-17,17:54:31
Suramericana,21,2023-05-17,17:55:21
Carlos E. Restrepo,0,2023-05-17,17:55:51
Suramericana,20,2023-05-17,17:56:21
Carlos E. Restrepo,1,2023-05-17,17:56:21
Colombia,3,2023-05-17,17:56:41
Suramericana,21,2023-05-17,17:57:21
Colombia,4,2023-05-17,17:58:11
Campus Nacional,2,2023-05-17,17:58:11
Colombia,3,2023-05-17,17:58:21
Campus Nacional,1,2023-05-17,17:58:31
Suramericana,22,2023-05-17,17:59:11
Suramericana,23,2023-05-17,17:59:31
Suramericana,24,2023-05-17,17:59:51
Suramericana,23,2023-05-17,18:00:12
Suramericana,22,2023-05-17,18:00:32
Suramericana,21,2023-05-17,18:02:01
Campus Nacional,15,2023-05-17,18:02:01
Campus Nacional,14,2023-05-17,18:02:31
Campus Nacional,13,2023-05-17,18:03:12
Campus Nacional,12,2023-05-17,18:03:22
Suramericana,20,2023-05-17,18:03:52
Campus Nacional,11,2023-05-17,18:04:01
Campus Nacional,10,2023-05-17,18:04:11
Campus Nacional,9,2023-05-17,18:04:31
Colombia,4,2023-05-17,18:04:41
Campus Nacional,8,2023-05-17,18:04:51
Suramericana,19,2023-05-17,18:05:01
Colombia,3,2023-05-17,18:05:01
Suramericana,18,2023-05-17,18:05:21
Campus Nacional,7,2023-05-17,18:05:21
Suramericana,17,2023-05-17,18:05:51
Campus Nacional,6,2023-05-17,18:06:12
Suramericana,16,2023-05-17,18:06:42
Carlos E. Restrepo,0,2023-05-17,18:06:52
Carlos E. Restrepo,1,2023-05-17,18:07:21
Campus Nacional,5,2023-05-17,18:07:31
Suramericana,15,2023-05-17,18:07:41
Campus Nacional,4,2023-05-17,18:08:31
Colombia,4,2023-05-17,18:08:41
Campus Nacional,3,2023-05-17,18:08:41
Carlos E. Restrepo,0,2023-05-17,18:08:51
Colombia,3,2023-05-17,18:09:02
Carlos E. Restrepo,1,2023-05-17,18:09:22
Colombia,4,2023-05-17,18:10:11
Carlos E. Restrepo,0,2023-05-17,18:10:11
Suramericana,14,2023-05-17,18:10:31
Carlos E. Restrepo,3,2023-05-17,18:10:41
Campus Nacional,2,2023-05-17,18:10:41
Carlos E. Restrepo,2,2023-05-17,18:10:51
Suramericana,13,2023-05-17,18:11:21
Carlos E. Restrepo,1,2023-05-17,18:11:21
Colombia,3,2023-05-17,18:11:51
Campus Nacional,3,2023-05-17,18:11:51
Campus Nacional,2,2023-05-17,18:12:11
Carlos E. Restrepo,0,2023-05-17,18:13:01
Suramericana,14,2023-05-17,18:13:11
Carlos E. Restrepo,1,2023-05-17,18:13:11
Suramericana,13,2023-05-17,18:13:51
Suramericana,14,2023-05-17,18:14:02
Colombia,4,2023-05-17,18:14:22
Campus Nacional,1,2023-05-17,18:15:21
Suramericana,13,2023-05-17,18:15:41
Colombia,5,2023-05-17,18:15:41
Suramericana,14,2023-05-17,18:15:51
Suramericana,15,2023-05-17,18:16:11
Suramericana,14,2023-05-17,18:16:31
Colombia,6,2023-05-17,18:16:31
Suramericana,13,2023-05-17,18:17:01
Suramericana,12,2023-05-17,18:17:21
Suramericana,11,2023-05-17,18:17:51
Suramericana,10,2023-05-17,18:18:11
Suramericana,11,2023-05-17,18:18:41
Suramericana,10,2023-05-17,18:19:01
Suramericana,9,2023-05-17,18:19:21
Campus Nacional,2,2023-05-17,18:19:41
Campus Nacional,1,2023-05-17,18:20:01
Colombia,7,2023-05-17,18:20:21
Suramericana,10,2023-05-17,18:22:22
Suramericana,11,2023-05-17,18:23:11
Suramericana,12,2023-05-17,18:23:21
Suramericana,13,2023-05-17,18:23:31
Suramericana,12,2023-05-17,18:24:11
Suramericana,13,2023-05-17,18:24:21
Suramericana,12,2023-05-17,18:24:41
Suramericana,13,2023-05-17,18:25:11
Colombia,6,2023-05-17,18:26:01
Carlos E. Restrepo,0,2023-05-17,18:26:11
Carlos E. Restrepo,1,2023-05-17,18:26:41
Suramericana,12,2023-05-17,18:28:41
Colombia,7,2023-05-17,18:28:41
Colombia,6,2023-05-17,18:28:51
Colombia,7,2023-05-17,18:29:41
Suramericana,11,2023-05-17,18:30:02
Suramericana,12,2023-05-17,18:30:52
Colombia,6,2023-05-17,18:31:01
Suramericana,13,2023-05-17,18:31:11
Colombia,7,2023-05-17,18:31:21
Carlos E. Restrepo,2,2023-05-17,18:33:32
Carlos E. Restrepo,1,2023-05-17,18:33:42
Suramericana,12,2023-05-17,18:33:52
Suramericana,11,2023-05-17,18:34:11
Carlos E. Restrepo,0,2023-05-17,18:34:11
Colombia,8,2023-05-17,18:34:21
Colombia,9,2023-05-17,18:34:41
Suramericana,10,2023-05-17,18:34:51
Suramericana,9,2023-05-17,18:35:51
Carlos E. Restrepo,1,2023-05-17,18:36:52
Colombia,10,2023-05-17,18:37:41
Carlos E. Restrepo,0,2023-05-17,18:38:21
Colombia,11,2023-05-17,18:39:11
Carlos E. Restrepo,1,2023-05-17,18:39:21
Colombia,10,2023-05-17,18:39:32
Carlos E. Restrepo,2,2023-05-17,18:39:32
Suramericana,8,2023-05-17,18:39:42
Colombia,9,2023-05-17,18:39:52
Colombia,8,2023-05-17,18:40:21
Colombia,7,2023-05-17,18:42:31
Suramericana,7,2023-05-17,18:42:41
Colombia,6,2023-05-17,18:43:01
Colombia,5,2023-05-17,18:43:21
Suramericana,8,2023-05-17,18:43:31
Suramericana,7,2023-05-17,18:44:01
Colombia,6,2023-05-17,18:44:21
Suramericana,8,2023-05-17,18:44:41
Carlos E. Restrepo,3,2023-05-17,18:44:41
Carlos E. Restrepo,2,2023-05-17,18:45:01
Suramericana,9,2023-05-17,18:45:31
Carlos E. Restrepo,3,2023-05-17,18:45:31
Suramericana,10,2023-05-17,18:45:41
Carlos E. Restrepo,2,2023-05-17,18:45:41
Colombia,5,2023-05-17,18:46:41
Colombia,6,2023-05-17,18:47:31
Colombia,5,2023-05-17,18:47:41
Carlos E. Restrepo,3,2023-05-17,18:48:51
Suramericana,11,2023-05-17,18:49:21
Colombia,6,2023-05-17,18:50:12
Suramericana,12,2023-05-17,18:50:22
Suramericana,13,2023-05-17,18:50:32
Colombia,7,2023-05-17,18:51:21
Suramericana,12,2023-05-17,18:51:41
Colombia,6,2023-05-17,18:52:21
Suramericana,11,2023-05-17,18:52:51
Suramericana,10,2023-05-17,18:54:01
Suramericana,11,2023-05-17,18:54:21
Colombia,5,2023-05-17,18:56:11
Suramericana,12,2023-05-17,18:57:31
Carlos E. Restrepo,2,2023-05-17,18:57:41
Carlos E. Restrepo,4,2023-05-17,18:58:11
Carlos E. Restrepo,3,2023-05-17,18:58:21
Campus Nacional,2,2023-05-17,18:59:41
Campus Nacional,1,2023-05-17,19:00:11
Suramericana,11,2023-05-17,19:00:21
Suramericana,10,2023-05-17,19:00:41
Colombia,6,2023-05-17,19:00:51
Colombia,5,2023-05-17,19:01:11
Suramericana,9,2023-05-17,19:01:21
Suramericana,8,2023-05-17,19:01:41
Campus Nacional,2,2023-05-17,19:03:11
Colombia,4,2023-05-17,19:03:41
Campus Nacional,1,2023-05-17,19:04:02
Carlos E. Restrepo,2,2023-05-17,19:04:12
Suramericana,7,2023-05-17,19:04:52
Colombia,3,2023-05-17,19:04:52
Suramericana,6,2023-05-17,19:05:01
Suramericana,5,2023-05-17,19:05:21
Suramericana,4,2023-05-17,19:05:41
Suramericana,5,2023-05-17,19:06:31
Carlos E. Restrepo,3,2023-05-17,19:06:31
Carlos E. Restrepo,2,2023-05-17,19:07:02
Carlos E. Restrepo,3,2023-05-17,19:07:32
Carlos E. Restrepo,2,2023-05-17,19:07:42
Carlos E. Restrepo,3,2023-05-17,19:07:52
Carlos E. Restrepo,4,2023-05-17,19:08:51
Campus Nacional,2,2023-05-17,19:09:51
Suramericana,6,2023-05-17,19:10:21
Campus Nacional,1,2023-05-17,19:10:21
Suramericana,5,2023-05-17,19:10:41
Colombia,4,2023-05-17,19:12:41
Colombia,3,2023-05-17,19:12:51
Suramericana,4,2023-05-17,19:13:12
Suramericana,3,2023-05-17,19:17:11
Suramericana,2,2023-05-17,19:18:41
Suramericana,1,2023-05-17,19:19:12
Carlos E. Restrepo,5,2023-05-17,19:20:31
Suramericana,3,2023-05-17,19:20:41
Suramericana,2,2023-05-17,19:21:01
Suramericana,1,2023-05-17,19:21:11
Suramericana,2,2023-05-17,19:23:11
Carlos E. Restrepo,4,2023-05-17,19:23:21
Carlos E. Restrepo,5,2023-05-17,19:23:31
Suramericana,1,2023-05-17,19:23:51
Carlos E. Restrepo,4,2023-05-17,19:24:31
Suramericana,0,2023-05-17,19:25:11
Carlos E. Restrepo,5,2023-05-17,19:25:11
Carlos E. Restrepo,4,2023-05-17,19:25:21
Carlos E. Restrepo,3,2023-05-17,19:25:41
Suramericana,12,2023-05-17,19:26:21
Carlos E. Restrepo,2,2023-05-17,19:26:21
Colombia,4,2023-05-17,19:26:31
Colombia,5,2023-05-17,19:26:41
Suramericana,11,2023-05-17,19:28:01
Carlos E. Restrepo,3,2023-05-17,19:28:31
Colombia,6,2023-05-17,19:30:11
Colombia,5,2023-05-17,19:30:31
Suramericana,10,2023-05-17,19:31:41
Suramericana,9,2023-05-17,19:32:01
Colombia,4,2023-05-17,19:33:41
Colombia,3,2023-05-17,19:34:21
Carlos E. Restrepo,2,2023-05-17,19:34:51
Suramericana,8,2023-05-17,19:35:41
Carlos E. Restrepo,1,2023-05-17,19:35:41
Campus Nacional,2,2023-05-17,19:35:41
Suramericana,7,2023-05-17,19:37:11
Carlos E. Restrepo,2,2023-05-17,19:38:02
Carlos E. Restrepo,1,2023-05-17,19:38:12
Campus Nacional,1,2023-05-17,19:39:31
Suramericana,8,2023-05-17,19:40:11
Colombia,4,2023-05-17,19:40:51
Carlos E. Restrepo,2,2023-05-17,19:40:51
Colombia,3,2023-05-17,19:41:21
Suramericana,22,2023-05-17,19:41:41
Carlos E. Restrepo,1,2023-05-17,19:42:11
Suramericana,23,2023-05-17,19:48:11
Suramericana,22,2023-05-17,19:48:41
Colombia,4,2023-05-17,19:51:41
Colombia,3,2023-05-17,19:52:01
Carlos E. Restrepo,2,2023-05-17,19:52:11
Carlos E. Restrepo,1,2023-05-17,19:52:21
Suramericana,23,2023-05-17,19:56:31
Suramericana,22,2023-05-17,19:58:22
Suramericana,23,2023-05-17,19:58:42
Suramericana,22,2023-05-17,19:59:01
Suramericana,21,2023-05-17,19:59:31
Suramericana,20,2023-05-17,20:00:11
Colombia,4,2023-05-17,20:00:21
Colombia,3,2023-05-17,20:00:41
Campus Nacional,2,2023-05-17,20:00:51
Suramericana,19,2023-05-17,20:01:12
Suramericana,18,2023-05-17,20:01:32
Carlos E. Restrepo,0,2023-05-17,20:03:01
Carlos E. Restrepo,1,2023-05-17,20:03:31
Carlos E. Restrepo,0,2023-05-17,20:05:21
Carlos E. Restrepo,1,2023-05-17,20:05:31
Carlos E. Restrepo,0,2023-05-17,20:08:11
Colombia,2,2023-05-17,20:08:41
Carlos E. Restrepo,1,2023-05-17,20:08:41
Campus Nacional,1,2023-05-17,20:10:21
Suramericana,17,2023-05-17,20:14:21
Suramericana,16,2023-05-17,20:15:52
Suramericana,29,2023-05-17,20:16:01
Suramericana,28,2023-05-17,20:19:31
Carlos E. Restrepo,0,2023-05-17,20:19:51
Suramericana,27,2023-05-17,20:20:31
Carlos E. Restrepo,1,2023-05-17,20:20:51
Suramericana,26,2023-05-17,20:22:11
Carlos E. Restrepo,0,2023-05-17,20:22:31
Carlos E. Restrepo,1,2023-05-17,20:23:32
Carlos E. Restrepo,0,2023-05-17,20:24:31
Suramericana,25,2023-05-17,20:24:51
Suramericana,26,2023-05-17,20:25:21
Suramericana,27,2023-05-17,20:26:02
Suramericana,26,2023-05-17,20:26:21
Carlos E. Restrepo,1,2023-05-17,20:26:31
Suramericana,27,2023-05-17,20:26:51
Carlos E. Restrepo,0,2023-05-17,20:26:51
Colombia,3,2023-05-17,20:27:41
Suramericana,28,2023-05-17,20:28:21
Colombia,2,2023-05-17,20:28:31
Carlos E. Restrepo,1,2023-05-17,20:29:31
Carlos E. Restrepo,0,2023-05-17,20:29:41
Colombia,3,2023-05-17,20:30:21
Carlos E. Restrepo,1,2023-05-17,20:30:21
Carlos E. Restrepo,0,2023-05-17,20:30:31
Colombia,2,2023-05-17,20:32:01
Carlos E. Restrepo,1,2023-05-17,20:33:11
Carlos E. Restrepo,0,2023-05-17,20:34:32
Carlos E. Restrepo,2,2023-05-17,20:35:01
Carlos E. Restrepo,1,2023-05-17,20:36:31
Suramericana,36,2023-05-17,20:36:41
Suramericana,41,2023-05-17,20:36:51
Carlos E. Restrepo,2,2023-05-17,20:37:52
Carlos E. Restrepo,1,2023-05-17,20:38:31
Suramericana,40,2023-05-17,20:39:31
Carlos E. Restrepo,3,2023-05-17,20:39:51
Carlos E. Restrepo,2,2023-05-17,20:40:32
Suramericana,39,2023-05-17,20:40:42
Suramericana,40,2023-05-17,20:41:41
Suramericana,39,2023-05-17,20:42:11
Carlos E. Restrepo,3,2023-05-17,20:42:31
Carlos E. Restrepo,2,2023-05-17,20:43:42
Suramericana,38,2023-05-17,20:44:41
Carlos E. Restrepo,3,2023-05-17,20:45:31
Carlos E. Restrepo,2,2023-05-17,20:45:41
Suramericana,37,2023-05-17,20:47:01
Suramericana,38,2023-05-17,20:48:32
Carlos E. Restrepo,3,2023-05-17,20:48:32
Suramericana,37,2023-05-17,20:48:52
Carlos E. Restrepo,2,2023-05-17,20:49:01
Suramericana,36,2023-05-17,20:49:41
Carlos E. Restrepo,3,2023-05-17,20:51:32
Carlos E. Restrepo,2,2023-05-17,20:51:42
Carlos E. Restrepo,4,2023-05-17,20:52:51
Carlos E. Restrepo,3,2023-05-17,20:53:01
Carlos E. Restrepo,2,2023-05-17,20:53:41
Carlos E. Restrepo,3,2023-05-17,20:55:51
Suramericana,35,2023-05-17,20:57:31
Carlos E. Restrepo,2,2023-05-17,20:57:41
Carlos E. Restrepo,3,2023-05-17,20:58:51
Carlos E. Restrepo,2,2023-05-17,20:59:12
Carlos E. Restrepo,3,2023-05-17,21:01:01
Suramericana,36,2023-05-17,21:01:31
Carlos E. Restrepo,2,2023-05-17,21:01:41
Suramericana,50,2023-05-17,21:02:52
Carlos E. Restrepo,3,2023-05-17,21:03:51
Carlos E. Restrepo,2,2023-05-17,21:05:42
Carlos E. Restrepo,3,2023-05-17,21:06:51
Carlos E. Restrepo,2,2023-05-17,21:07:41
Carlos E. Restrepo,3,2023-05-17,21:09:51
Carlos E. Restrepo,2,2023-05-17,21:11:41
Carlos E. Restrepo,3,2023-05-17,21:12:51
Carlos E. Restrepo,2,2023-05-17,21:13:42
Carlos E. Restrepo,3,2023-05-17,21:15:51
Carlos E. Restrepo,2,2023-05-17,21:17:41
Carlos E. Restrepo,3,2023-05-17,21:19:01
Carlos E. Restrepo,2,2023-05-17,21:19:41
Suramericana,64,2023-05-17,21:20:11
Carlos E. Restrepo,3,2023-05-17,21:21:51
Carlos E. Restrepo,2,2023-05-17,21:23:41
Carlos E. Restrepo,3,2023-05-17,21:24:52
Carlos E. Restrepo,2,2023-05-17,21:25:41
Carlos E. Restrepo,1,2023-05-17,21:28:11
Carlos E. Restrepo,0,2023-05-17,21:28:21
Suramericana,65,2023-05-17,21:39:41
Colombia,3,2023-05-17,21:45:01
Suramericana,66,2023-05-17,21:52:21
Suramericana,76,2023-05-17,21:59:41
Suramericana,84,2023-05-17,22:09:22
Colombia,2,2023-05-17,22:09:22
Campus Nacional,0,2023-05-17,22:09:22
Suramericana,85,2023-05-17,22:10:21
Suramericana,86,2023-05-17,22:14:11
Suramericana,87,2023-05-17,22:19:41
Suramericana,86,2023-05-17,22:42:41
Suramericana,85,2023-05-18,05:01:41
Suramericana,84,2023-05-18,05:08:11
Suramericana,83,2023-05-18,05:10:02
Suramericana,82,2023-05-18,05:11:01
Suramericana,81,2023-05-18,05:11:21
Suramericana,80,2023-05-18,05:11:41
Suramericana,79,2023-05-18,05:12:01
Suramericana,78,2023-05-18,05:12:31
