17
9
15
12
9
9
13
13
11
11
11
20
16
26
19
49
15
18
44
23
16
20
19
8
33
34
27
15
21
15
8
18
20
27
38
18
21
11
10
23
11
27
20
24
18
15
20
18
23
20
19
15
15
19
17
16
12
14
27
24
5
9
18
24
14
13
13
22
15
22
26
28
15
37
21
11
18
