1/6/2023,26
1/6/2023,253
1/6/2023,40
1/6/2023,48
1/6/2023,170
1/6/2023,19
1/6/2023,33
1/6/2023,331
1/6/2023,42
1/6/2023,165
1/6/2023,31
1/6/2023,10
1/6/2023,30
1/6/2023,237
1/6/2023,115
1/6/2023,183
1/6/2023,93
1/6/2023,19
1/6/2023,34
1/6/2023,203
1/6/2023,28
1/6/2023,151
1/6/2023,159
1/6/2023,392
1/6/2023,293
1/6/2023,55
1/6/2023,61
1/6/2023,97
1/6/2023,100
1/6/2023,22
1/6/2023,80
1/6/2023,689
1/6/2023,33
1/6/2023,53
1/6/2023,133
1/6/2023,59
1/6/2023,196
1/6/2023,100
1/6/2023,23
1/6/2023,20
1/6/2023,9
1/6/2023,40
1/6/2023,108
1/6/2023,83
1/6/2023,38
1/6/2023,457
1/6/2023,7
1/6/2023,17
1/6/2023,626
1/6/2023,87
1/6/2023,335
1/6/2023,81
1/6/2023,14
1/6/2023,121
1/6/2023,36
1/6/2023,129
1/6/2023,87
2/6/2023,291
2/6/2023,31
2/6/2023,11
2/6/2023,87
2/6/2023,5
2/6/2023,11
2/6/2023,32
2/6/2023,251
2/6/2023,2
2/6/2023,6
2/6/2023,3
2/6/2023,172
2/6/2023,18
2/6/2023,68
2/6/2023,9
2/6/2023,213
2/6/2023,64
2/6/2023,182
2/6/2023,18
2/6/2023,329
2/6/2023,77
2/6/2023,3
2/6/2023,34
2/6/2023,165
2/6/2023,260
2/6/2023,1
2/6/2023,119
2/6/2023,60
2/6/2023,283
2/6/2023,73
2/6/2023,2
2/6/2023,244
2/6/2023,232
2/6/2023,142
2/6/2023,200
2/6/2023,315
2/6/2023,575
2/6/2023,78
2/6/2023,119
2/6/2023,67
2/6/2023,73
2/6/2023,416
2/6/2023,75
2/6/2023,189
2/6/2023,344
2/6/2023,336
2/6/2023,32
2/6/2023,56
2/6/2023,259
2/6/2023,118
2/6/2023,163
6/6/2023,16
6/6/2023,184
6/6/2023,93
6/6/2023,44
6/6/2023,63
6/6/2023,253
6/6/2023,71
6/6/2023,100
6/6/2023,56
6/6/2023,84
6/6/2023,10
6/6/2023,42
6/6/2023,272
6/6/2023,100
6/6/2023,89
6/6/2023,93
6/6/2023,64
6/6/2023,38
6/6/2023,0
6/6/2023,309
6/6/2023,83
6/6/2023,92
6/6/2023,85
6/6/2023,151
6/6/2023,443
6/6/2023,10
6/6/2023,170
6/6/2023,430
6/6/2023,681
6/6/2023,115
6/6/2023,40
6/6/2023,99
6/6/2023,55
6/6/2023,130
6/6/2023,864
6/6/2023,129
6/6/2023,451
6/6/2023,2
6/6/2023,311
6/6/2023,331
6/6/2023,8
6/6/2023,118
6/6/2023,4
6/6/2023,68
6/6/2023,143
6/6/2023,8
6/6/2023,76
7/6/2023,6
7/6/2023,143
7/6/2023,38
7/6/2023,2
7/6/2023,347
7/6/2023,258
7/6/2023,4
7/6/2023,103
7/6/2023,30
7/6/2023,177
7/6/2023,388
7/6/2023,500
7/6/2023,120
7/6/2023,99
7/6/2023,20
7/6/2023,504
7/6/2023,6
7/6/2023,472
7/06/2023,158
7/06/2023,132
7/06/2023,112
7/06/2023,1
7/06/2023,97
7/06/2023,157
7/06/2023,76
7/06/2023,16
7/06/2023,1
8/6/2023,29
8/6/2023,73
8/6/2023,168
8/6/2023,72
8/6/2023,50
8/6/2023,1
8/6/2023,100
8/6/2023,36
8/6/2023,185
8/6/2023,25
8/6/2023,23
8/6/2023,107
8/6/2023,100
8/6/2023,21
8/6/2023,87
8/6/2023,112
8/6/2023,143
8/6/2023,554
8/6/2023,69
8/6/2023,194
8/6/2023,388
8/6/2023,505
8/6/2023,342
8/6/2023,105
8/6/2023,61
8/6/2023,45
8/6/2023,628
8/6/2023,44
8/6/2023,27
8/6/2023,189
8/6/2023,27
8/6/2023,62
8/6/2023,104
8/6/2023,7
8/6/2023,157
8/6/2023,344
8/6/2023,125
8/6/2023,229
8/6/2023,119
8/6/2023,318
8/6/2023,30
8/6/2023,11
8/6/2023,408
9/6/2023,56
9/6/2023,41
9/6/2023,179
9/6/2023,11
9/6/2023,218
9/6/2023,192
9/6/2023,261
9/6/2023,106
9/6/2023,82
9/6/2023,916
9/6/2023,0
9/6/2023,6
9/6/2023,2
9/6/2023,185
9/6/2023,2
9/6/2023,1045
9/6/2023,1018
9/6/2023,806
9/6/2023,180
9/6/2023,128
9/6/2023,249
9/6/2023,34
9/6/2023,2
9/6/2023,106
9/6/2023,209
9/6/2023,10
9/6/2023,266
9/6/2023,63
9/6/2023,228
