6/6/2023,30
6/6/2023,30
6/6/2023,174
6/6/2023,18
6/6/2023,4
6/6/2023,0
6/6/2023,4
6/6/2023,228
6/6/2023,25
6/6/2023,26
6/6/2023,7
6/6/2023,1
6/6/2023,34
6/6/2023,2
6/6/2023,70
6/6/2023,11
6/6/2023,15
6/6/2023,215
6/6/2023,6
6/6/2023,1
6/6/2023,11
6/6/2023,18
6/6/2023,7
6/6/2023,25
6/6/2023,1
6/6/2023,0
6/6/2023,1
6/6/2023,35
6/6/2023,45
6/6/2023,0
6/6/2023,96
6/6/2023,1
6/6/2023,1
6/6/2023,47
6/6/2023,65
6/6/2023,4
6/6/2023,36
6/6/2023,55
6/6/2023,126
6/6/2023,264
6/6/2023,0
6/6/2023,12
6/6/2023,136
6/6/2023,1
6/6/2023,5
6/6/2023,111
6/6/2023,54
7/6/2023,77
7/6/2023,41
7/6/2023,16
7/6/2023,15
7/6/2023,199
7/6/2023,33
7/6/2023,109
7/6/2023,193
7/6/2023,11
7/6/2023,23
7/6/2023,184
7/6/2023,172
7/6/2023,28
7/6/2023,84
7/6/2023,16
7/6/2023,384
7/6/2023,143
7/6/2023,22
7/6/2023,284
7/6/2023,2
7/6/2023,57
7/6/2023,7
7/6/2023,201
7/6/2023,32
7/6/2023,168
7/6/2023,45
7/6/2023,154
7/6/2023,301
7/6/2023,331
8/6/2023,1
8/6/2023,10
8/6/2023,230
8/6/2023,53
8/6/2023,1
8/6/2023,29
8/6/2023,142
8/6/2023,1
8/6/2023,234
8/6/2023,66
8/6/2023,69
8/6/2023,22
8/6/2023,65
8/6/2023,101
8/6/2023,239
8/6/2023,24
8/6/2023,47
8/6/2023,115
8/6/2023,1
8/6/2023,139
8/6/2023,38
8/6/2023,104
8/6/2023,79
8/6/2023,60
8/6/2023,0
8/6/2023,150
8/6/2023,1
8/6/2023,0
8/6/2023,354
8/6/2023,16
8/6/2023,34
8/6/2023,116
8/6/2023,23
8/6/2023,185
8/6/2023,73
8/6/2023,210
8/6/2023,45
8/6/2023,1
8/6/2023,0
8/6/2023,323
8/6/2023,288
8/6/2023,69
8/6/2023,50
8/6/2023,254
8/6/2023,162
8/6/2023,0
8/6/2023,189
8/6/2023,15
8/6/2023,33
8/6/2023,216
8/6/2023,148
8/6/2023,32
8/6/2023,22
8/6/2023,100
8/6/2023,255
8/6/2023,96
8/6/2023,61
8/6/2023,145
8/6/2023,90
8/6/2023,48
8/6/2023,0
8/6/2023,70
8/6/2023,18
8/6/2023,18
8/6/2023,78
8/6/2023,50
8/6/2023,2
8/6/2023,41
8/6/2023,6
8/6/2023,2
8/6/2023,90
8/6/2023,0
8/6/2023,75
8/6/2023,0
8/6/2023,39
8/6/2023,62
8/6/2023,50
8/6/2023,61
8/6/2023,83
8/6/2023,112
8/6/2023,245
8/6/2023,1
8/6/2023,19
8/6/2023,65
9/6/2023,13
9/6/2023,44
9/6/2023,7
9/6/2023,118
9/6/2023,1
9/6/2023,2
9/6/2023,1
9/6/2023,1
9/6/2023,1
9/6/2023,152
9/6/2023,87
9/6/2023,112
9/6/2023,20
9/6/2023,106
9/6/2023,29
9/6/2023,76
9/6/2023,48
9/6/2023,35
9/6/2023,78
9/6/2023,182
9/6/2023,15
9/6/2023,193
9/6/2023,2
9/6/2023,383
9/6/2023,31
9/6/2023,501
9/6/2023,41
9/6/2023,196
9/6/2023,319
9/6/2023,288
9/6/2023,134
9/6/2023,3
9/6/2023,2
9/6/2023,3
9/6/2023,291
9/6/2023,5
9/6/2023,225
9/6/2023,524
9/6/2023,644
9/6/2023,284
9/6/2023,2
9/6/2023,3
9/6/2023,183
9/6/2023,2
9/6/2023,17
9/6/2023,525
9/6/2023,2
9/6/2023,452
9/6/2023,1
9/6/2023,6
9/6/2023,436
9/6/2023,6
9/6/2023,126
9/6/2023,6
14/06/2023,10
14/06/2023,11
14/06/2023,499
14/06/2023,923
14/06/2023,138
14/06/2023,78
14/06/2023,198
14/06/2023,228
14/06/2023,113
14/06/2023,46
14/06/2023,144
14/06/2023,162
